Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2023-09-08 00:00:00+00:00,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400,0.0,0.0,BTC-USD
2023-09-09 00:00:00+00:00,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132,0.0,0.0,BTC-USD
2023-09-10 00:00:00+00:00,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,0.0,0.0,BTC-USD
2023-09-11 00:00:00+00:00,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467,0.0,0.0,BTC-USD
2023-09-12 00:00:00+00:00,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324,0.0,0.0,BTC-USD
2023-09-13 00:00:00+00:00,25837.5546875,26376.11328125,25781.123046875,26228.32421875,13072077070,0.0,0.0,BTC-USD
2023-09-14 00:00:00+00:00,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124,0.0,0.0,BTC-USD
2023-09-15 00:00:00+00:00,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788,0.0,0.0,BTC-USD
2023-09-16 00:00:00+00:00,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417,0.0,0.0,BTC-USD
2023-09-17 00:00:00+00:00,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670,0.0,0.0,BTC-USD
2023-09-18 00:00:00+00:00,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655,0.0,0.0,BTC-USD
2023-09-19 00:00:00+00:00,26760.8515625,27488.763671875,26681.60546875,27211.1171875,13807690550,0.0,0.0,BTC-USD
2023-09-20 00:00:00+00:00,27210.228515625,27379.505859375,26864.08203125,27132.0078125,13281116604,0.0,0.0,BTC-USD
2023-09-21 00:00:00+00:00,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708,0.0,0.0,BTC-USD
2023-09-22 00:00:00+00:00,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709,0.0,0.0,BTC-USD
2023-09-23 00:00:00+00:00,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301,0.0,0.0,BTC-USD
2023-09-24 00:00:00+00:00,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686,0.0,0.0,BTC-USD
2023-09-25 00:00:00+00:00,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257,0.0,0.0,BTC-USD
2023-09-26 00:00:00+00:00,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161,0.0,0.0,BTC-USD
2023-09-27 00:00:00+00:00,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997,0.0,0.0,BTC-USD
2023-09-28 00:00:00+00:00,26355.8125,27259.5,26327.322265625,27021.546875,14079002707,0.0,0.0,BTC-USD
2023-09-29 00:00:00+00:00,27024.841796875,27225.9375,26721.763671875,26911.720703125,10396435377,0.0,0.0,BTC-USD
2023-09-30 00:00:00+00:00,26911.689453125,27091.794921875,26888.96875,26967.916015625,5331172801,0.0,0.0,BTC-USD
2023-10-01 00:00:00+00:00,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434,0.0,0.0,BTC-USD
2023-10-02 00:00:00+00:00,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322,0.0,0.0,BTC-USD
2023-10-03 00:00:00+00:00,27508.251953125,27667.19140625,27216.001953125,27429.978515625,11407814187,0.0,0.0,BTC-USD
2023-10-04 00:00:00+00:00,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314,0.0,0.0,BTC-USD
2023-10-05 00:00:00+00:00,27798.646484375,28091.861328125,27375.6015625,27415.912109375,11877253670,0.0,0.0,BTC-USD
2023-10-06 00:00:00+00:00,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599,0.0,0.0,BTC-USD
2023-10-07 00:00:00+00:00,27946.78125,28028.091796875,27870.423828125,27968.83984375,6553044316,0.0,0.0,BTC-USD
2023-10-08 00:00:00+00:00,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290,0.0,0.0,BTC-USD
2023-10-09 00:00:00+00:00,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568,0.0,0.0,BTC-USD
2023-10-10 00:00:00+00:00,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678,0.0,0.0,BTC-USD
2023-10-11 00:00:00+00:00,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333,0.0,0.0,BTC-USD
2023-10-12 00:00:00+00:00,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295,0.0,0.0,BTC-USD
2023-10-13 00:00:00+00:00,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851,0.0,0.0,BTC-USD
2023-10-14 00:00:00+00:00,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782,0.0,0.0,BTC-USD
2023-10-15 00:00:00+00:00,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,0.0,0.0,BTC-USD
2023-10-16 00:00:00+00:00,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539,0.0,0.0,BTC-USD
2023-10-17 00:00:00+00:00,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508,0.0,0.0,BTC-USD
2023-10-18 00:00:00+00:00,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586,0.0,0.0,BTC-USD
2023-10-19 00:00:00+00:00,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195,0.0,0.0,BTC-USD
2023-10-20 00:00:00+00:00,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230,0.0,0.0,BTC-USD
2023-10-21 00:00:00+00:00,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996,0.0,0.0,BTC-USD
2023-10-22 00:00:00+00:00,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040,0.0,0.0,BTC-USD
2023-10-23 00:00:00+00:00,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311,0.0,0.0,BTC-USD
2023-10-24 00:00:00+00:00,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645,0.0,0.0,BTC-USD
2023-10-25 00:00:00+00:00,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008,0.0,0.0,BTC-USD
2023-10-26 00:00:00+00:00,34504.2890625,34832.91015625,33762.32421875,34156.6484375,19427195376,0.0,0.0,BTC-USD
2023-10-27 00:00:00+00:00,34156.5,34238.2109375,33416.88671875,33909.80078125,16418032871,0.0,0.0,BTC-USD
2023-10-28 00:00:00+00:00,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825,0.0,0.0,BTC-USD
2023-10-29 00:00:00+00:00,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986,0.0,0.0,BTC-USD
2023-10-30 00:00:00+00:00,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315,0.0,0.0,BTC-USD
2023-10-31 00:00:00+00:00,34500.078125,34719.25390625,34083.30859375,34667.78125,15758270810,0.0,0.0,BTC-USD
2023-11-01 00:00:00+00:00,34657.2734375,35527.9296875,34170.69140625,35437.25390625,22446272005,0.0,0.0,BTC-USD
2023-11-02 00:00:00+00:00,35441.578125,35919.84375,34401.57421875,34938.2421875,20998158544,0.0,0.0,BTC-USD
2023-11-03 00:00:00+00:00,34942.47265625,34942.47265625,34133.44140625,34732.32421875,17158456701,0.0,0.0,BTC-USD
2023-11-04 00:00:00+00:00,34736.32421875,35256.03125,34616.69140625,35082.1953125,9561294264,0.0,0.0,BTC-USD
2023-11-05 00:00:00+00:00,35090.01171875,35340.33984375,34594.2421875,35049.35546875,12412743996,0.0,0.0,BTC-USD
2023-11-06 00:00:00+00:00,35044.7890625,35286.02734375,34765.36328125,35037.37109375,12693436420,0.0,0.0,BTC-USD
2023-11-07 00:00:00+00:00,35047.79296875,35892.41796875,34545.81640625,35443.5625,18834737789,0.0,0.0,BTC-USD
2023-11-08 00:00:00+00:00,35419.4765625,35994.41796875,35147.80078125,35655.27734375,17295394918,0.0,0.0,BTC-USD
2023-11-09 00:00:00+00:00,35633.6328125,37926.2578125,35592.1015625,36693.125,37762672382,0.0,0.0,BTC-USD
2023-11-10 00:00:00+00:00,36702.25,37493.80078125,36362.75390625,37313.96875,22711265155,0.0,0.0,BTC-USD
2023-11-11 00:00:00+00:00,37310.0703125,37407.09375,36773.66796875,37138.05078125,13924272142,0.0,0.0,BTC-USD
2023-11-12 00:00:00+00:00,37133.9921875,37227.69140625,36779.1171875,37054.51953125,11545715999,0.0,0.0,BTC-USD
2023-11-13 00:00:00+00:00,37070.3046875,37405.1171875,36399.60546875,36502.35546875,19057712790,0.0,0.0,BTC-USD
2023-11-14 00:00:00+00:00,36491.7890625,36753.3515625,34948.5,35537.640625,23857403554,0.0,0.0,BTC-USD
2023-11-15 00:00:00+00:00,35548.11328125,37964.89453125,35383.78125,37880.58203125,27365821679,0.0,0.0,BTC-USD
2023-11-16 00:00:00+00:00,37879.98046875,37934.625,35545.47265625,36154.76953125,26007385366,0.0,0.0,BTC-USD
2023-11-17 00:00:00+00:00,36164.82421875,36704.484375,35901.234375,36596.68359375,22445028430,0.0,0.0,BTC-USD
2023-11-18 00:00:00+00:00,36625.37109375,36839.28125,36233.3125,36585.703125,11886022717,0.0,0.0,BTC-USD
2023-11-19 00:00:00+00:00,36585.765625,37509.35546875,36414.59765625,37386.546875,12915986553,0.0,0.0,BTC-USD
2023-11-20 00:00:00+00:00,37374.07421875,37756.8203125,36882.53125,37476.95703125,20888209068,0.0,0.0,BTC-USD
2023-11-21 00:00:00+00:00,37469.16015625,37631.140625,35813.8125,35813.8125,25172163756,0.0,0.0,BTC-USD
2023-11-22 00:00:00+00:00,35756.5546875,37856.98046875,35670.97265625,37432.33984375,24397247860,0.0,0.0,BTC-USD
2023-11-23 00:00:00+00:00,37420.43359375,37643.91796875,36923.86328125,37289.62109375,14214948217,0.0,0.0,BTC-USD
2023-11-24 00:00:00+00:00,37296.31640625,38415.33984375,37261.60546875,37720.28125,22922957823,0.0,0.0,BTC-USD
2023-11-25 00:00:00+00:00,37721.4140625,37892.4296875,37617.41796875,37796.79296875,9099571165,0.0,0.0,BTC-USD
2023-11-26 00:00:00+00:00,37796.828125,37820.30078125,37162.75,37479.12109375,13744796068,0.0,0.0,BTC-USD
2023-11-28 00:00:00+00:00,37247.9921875,37339.46484375,37179.23828125,37179.23828125,19100426240,0.0,0.0,BTC-USD
