Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,company_ticker
2023-06-27 00:00:00+00:00,0.4793570041656494,0.4849970042705536,0.4772320091724396,0.4838399887084961,847044879,0.0,0.0,XRP-USD
2023-06-28 00:00:00+00:00,0.4838390052318573,0.4839099943637848,0.4565410017967224,0.46522200107574463,989599376,0.0,0.0,XRP-USD
2023-06-29 00:00:00+00:00,0.4651710093021393,0.47672298550605774,0.4623959958553314,0.4747219979763031,718808031,0.0,0.0,XRP-USD
2023-06-30 00:00:00+00:00,0.4746989905834198,0.4822700023651123,0.4565100073814392,0.4740369915962219,1261905827,0.0,0.0,XRP-USD
2023-07-01 00:00:00+00:00,0.47402000427246094,0.47545498609542847,0.4656040072441101,0.47352200746536255,737421634,0.0,0.0,XRP-USD
2023-07-02 00:00:00+00:00,0.47351598739624023,0.49452999234199524,0.471327006816864,0.4844929873943329,1154671474,0.0,0.0,XRP-USD
2023-07-03 00:00:00+00:00,0.484497994184494,0.49091100692749023,0.47971299290657043,0.4895470142364502,1059955641,0.0,0.0,XRP-USD
2023-07-04 00:00:00+00:00,0.4895099997520447,0.4926219880580902,0.4833369851112366,0.48784199357032776,841667226,0.0,0.0,XRP-USD
2023-07-05 00:00:00+00:00,0.4878099858760834,0.49160000681877136,0.47115400433540344,0.4782719910144806,950150566,0.0,0.0,XRP-USD
2023-07-06 00:00:00+00:00,0.47822898626327515,0.48378100991249084,0.46329599618911743,0.4637390077114105,950187883,0.0,0.0,XRP-USD
2023-07-07 00:00:00+00:00,0.46371498703956604,0.47048500180244446,0.46062999963760376,0.468764990568161,682747263,0.0,0.0,XRP-USD
2023-07-08 00:00:00+00:00,0.4687570035457611,0.4739620089530945,0.46604499220848083,0.4706439971923828,409435365,0.0,0.0,XRP-USD
2023-07-09 00:00:00+00:00,0.4706439971923828,0.47178900241851807,0.46811699867248535,0.4685499966144562,324938269,0.0,0.0,XRP-USD
2023-07-10 00:00:00+00:00,0.46855399012565613,0.4799860119819641,0.46460598707199097,0.4776639938354492,885726455,0.0,0.0,XRP-USD
2023-07-11 00:00:00+00:00,0.47768500447273254,0.4782879948616028,0.47180798649787903,0.47571900486946106,645625637,0.0,0.0,XRP-USD
2023-07-12 00:00:00+00:00,0.4756909906864166,0.4770210087299347,0.4678579866886139,0.47110500931739807,715809444,0.0,0.0,XRP-USD
2023-07-13 00:00:00+00:00,0.47110098600387573,0.8875110149383545,0.470102995634079,0.8153650164604187,10397344596,0.0,0.0,XRP-USD
2023-07-14 00:00:00+00:00,0.8161969780921936,0.8214120268821716,0.6807630062103271,0.7191569805145264,7060210982,0.0,0.0,XRP-USD
2023-07-15 00:00:00+00:00,0.719215989112854,0.731020987033844,0.6969010233879089,0.7132790088653564,3369947488,0.0,0.0,XRP-USD
2023-07-16 00:00:00+00:00,0.7133529782295227,0.7873319983482361,0.709725022315979,0.7468600273132324,3937651423,0.0,0.0,XRP-USD
2023-07-17 00:00:00+00:00,0.7469660043716431,0.7603020071983337,0.7184249758720398,0.739205002784729,2506419441,0.0,0.0,XRP-USD
2023-07-18 00:00:00+00:00,0.739096999168396,0.7809889912605286,0.7360929846763611,0.7795400023460388,2626009775,0.0,0.0,XRP-USD
2023-07-19 00:00:00+00:00,0.7795869708061218,0.8418409824371338,0.7743350267410278,0.8206940293312073,3954595150,0.0,0.0,XRP-USD
2023-07-20 00:00:00+00:00,0.8206449747085571,0.8467990159988403,0.7739449739456177,0.7940580248832703,2843382854,0.0,0.0,XRP-USD
2023-07-21 00:00:00+00:00,0.7940300107002258,0.7979990243911743,0.7641419768333435,0.7725020051002502,1860721533,0.0,0.0,XRP-USD
2023-07-22 00:00:00+00:00,0.7724469900131226,0.7789120078086853,0.730679988861084,0.73328697681427,1637792182,0.0,0.0,XRP-USD
2023-07-23 00:00:00+00:00,0.7333070039749146,0.7505589723587036,0.7193089723587036,0.7386829853057861,1541388766,0.0,0.0,XRP-USD
2023-07-24 00:00:00+00:00,0.7386469841003418,0.7415069937705994,0.687578022480011,0.7027649879455566,2266820366,0.0,0.0,XRP-USD
2023-07-25 00:00:00+00:00,0.7028170228004456,0.7140989899635315,0.6791489720344543,0.7095999717712402,1813094168,0.0,0.0,XRP-USD
2023-07-26 00:00:00+00:00,0.7096199989318848,0.7295269966125488,0.696075975894928,0.7157989740371704,1676809706,0.0,0.0,XRP-USD
2023-07-27 00:00:00+00:00,0.7158010005950928,0.7270749807357788,0.7091050148010254,0.7136459946632385,1480051564,0.0,0.0,XRP-USD
2023-07-28 00:00:00+00:00,0.7136330008506775,0.7175430059432983,0.704509973526001,0.7125679850578308,1055913805,0.0,0.0,XRP-USD
2023-07-29 00:00:00+00:00,0.7125430107116699,0.7146109938621521,0.706866979598999,0.7127389907836914,725769153,0.0,0.0,XRP-USD
2023-07-30 00:00:00+00:00,0.7127230167388916,0.7298099994659424,0.6935369968414307,0.7051360011100769,1323282055,0.0,0.0,XRP-USD
2023-07-31 00:00:00+00:00,0.7051100134849548,0.7173640131950378,0.6921539902687073,0.6985210180282593,1488758727,0.0,0.0,XRP-USD
2023-08-01 00:00:00+00:00,0.6985030174255371,0.7072110176086426,0.6835319995880127,0.7072110176086426,1438067858,0.0,0.0,XRP-USD
2023-08-02 00:00:00+00:00,0.707086980342865,0.707086980342865,0.6802319884300232,0.6851950287818909,1132335650,0.0,0.0,XRP-USD
2023-08-03 00:00:00+00:00,0.6851800084114075,0.6867610216140747,0.6588510274887085,0.6641349792480469,1414576525,0.0,0.0,XRP-USD
2023-08-04 00:00:00+00:00,0.6640880107879639,0.6664419770240784,0.6303039789199829,0.6355389952659607,1342066974,0.0,0.0,XRP-USD
2023-08-05 00:00:00+00:00,0.635532021522522,0.635532021522522,0.6126369833946228,0.6284229755401611,1142144189,0.0,0.0,XRP-USD
2023-08-06 00:00:00+00:00,0.6284289956092834,0.6364349722862244,0.6216340065002441,0.6230869889259338,849060664,0.0,0.0,XRP-USD
2023-08-07 00:00:00+00:00,0.6230930089950562,0.6277779936790466,0.6049780249595642,0.6219310164451599,1417493753,0.0,0.0,XRP-USD
2023-08-08 00:00:00+00:00,0.6219279766082764,0.6448860168457031,0.6153180003166199,0.6424059867858887,1296031585,0.0,0.0,XRP-USD
2023-08-09 00:00:00+00:00,0.6423749923706055,0.6623439788818359,0.6346529722213745,0.6433650255203247,1659437400,0.0,0.0,XRP-USD
2023-08-10 00:00:00+00:00,0.6433460116386414,0.6434400081634521,0.6252760291099548,0.6329860091209412,1159039975,0.0,0.0,XRP-USD
2023-08-11 00:00:00+00:00,0.6329910159111023,0.6391479969024658,0.6273329854011536,0.6316750049591064,885715586,0.0,0.0,XRP-USD
2023-08-12 00:00:00+00:00,0.6316570043563843,0.6321520209312439,0.6255419850349426,0.6272050142288208,519563800,0.0,0.0,XRP-USD
2023-08-13 00:00:00+00:00,0.6271920204162598,0.6370409727096558,0.6249030232429504,0.6261019706726074,635297148,0.0,0.0,XRP-USD
2023-08-14 00:00:00+00:00,0.6260979771614075,0.6354510188102722,0.6247239708900452,0.6342819929122925,939329129,0.0,0.0,XRP-USD
2023-08-15 00:00:00+00:00,0.6342380046844482,0.6342380046844482,0.5935029983520508,0.6095989942550659,1230727429,0.0,0.0,XRP-USD
2023-08-16 00:00:00+00:00,0.6095880270004272,0.6143149733543396,0.5790519714355469,0.5883280038833618,1688583741,0.0,0.0,XRP-USD
2023-08-17 00:00:00+00:00,0.5883439779281616,0.5934709906578064,0.4681060016155243,0.5071420073509216,2425926882,0.0,0.0,XRP-USD
2023-08-18 00:00:00+00:00,0.5072450041770935,0.5170609951019287,0.48759499192237854,0.5060999989509583,2169285316,0.0,0.0,XRP-USD
2023-08-19 00:00:00+00:00,0.5061280131340027,0.5232080221176147,0.5019760131835938,0.5196290016174316,1038954380,0.0,0.0,XRP-USD
2023-08-20 00:00:00+00:00,0.5196390151977539,0.5529590249061584,0.5173289775848389,0.5395470261573792,1471670949,0.0,0.0,XRP-USD
2023-08-21 00:00:00+00:00,0.5395479798316956,0.5397819876670837,0.5100489854812622,0.524537980556488,1445315789,0.0,0.0,XRP-USD
2023-08-22 00:00:00+00:00,0.5245360136032104,0.5248180031776428,0.5063430070877075,0.5209299921989441,1227160129,0.0,0.0,XRP-USD
2023-08-23 00:00:00+00:00,0.5209190249443054,0.5347710251808167,0.516435980796814,0.5299019813537598,1007927236,0.0,0.0,XRP-USD
2023-08-24 00:00:00+00:00,0.5299130082130432,0.5313839912414551,0.5133050084114075,0.5184130072593689,881617931,0.0,0.0,XRP-USD
2023-08-25 00:00:00+00:00,0.5184580087661743,0.529774010181427,0.5087429881095886,0.5262460112571716,1067427241,0.0,0.0,XRP-USD
2023-08-26 00:00:00+00:00,0.5262179970741272,0.5268650054931641,0.5193060040473938,0.5234699845314026,541153725,0.0,0.0,XRP-USD
2023-08-27 00:00:00+00:00,0.5234839916229248,0.5296019911766052,0.5215160250663757,0.5238440036773682,584757090,0.0,0.0,XRP-USD
2023-08-28 00:00:00+00:00,0.5238400101661682,0.52435302734375,0.512673020362854,0.523248016834259,842593344,0.0,0.0,XRP-USD
2023-08-29 00:00:00+00:00,0.523252010345459,0.5465760231018066,0.5137709975242615,0.5400649905204773,1468584828,0.0,0.0,XRP-USD
2023-08-30 00:00:00+00:00,0.5400450229644775,0.5401650071144104,0.5231519937515259,0.528194010257721,967541032,0.0,0.0,XRP-USD
2023-08-31 00:00:00+00:00,0.5281950235366821,0.5284619927406311,0.505079984664917,0.510798990726471,1074749312,0.0,0.0,XRP-USD
2023-09-01 00:00:00+00:00,0.5107880234718323,0.5116230249404907,0.4886009991168976,0.498075008392334,1097204087,0.0,0.0,XRP-USD
2023-09-02 00:00:00+00:00,0.4980599880218506,0.5021100044250488,0.4953620135784149,0.4990909993648529,661651382,0.0,0.0,XRP-USD
2023-09-03 00:00:00+00:00,0.4991079866886139,0.5091860294342041,0.4978390038013458,0.5050489902496338,622598422,0.0,0.0,XRP-USD
2023-09-04 00:00:00+00:00,0.5050489902496338,0.512067973613739,0.49899300932884216,0.5083749890327454,843268290,0.0,0.0,XRP-USD
2023-09-05 00:00:00+00:00,0.5083969831466675,0.5083969831466675,0.5001230239868164,0.5054110288619995,750823613,0.0,0.0,XRP-USD
2023-09-06 00:00:00+00:00,0.5054309964179993,0.5054550170898438,0.4938110113143921,0.5032430291175842,773743079,0.0,0.0,XRP-USD
2023-09-07 00:00:00+00:00,0.5032370090484619,0.5060909986495972,0.4973379969596863,0.5048570036888123,699614463,0.0,0.0,XRP-USD
2023-09-08 00:00:00+00:00,0.5048649907112122,0.5067179799079895,0.49702900648117065,0.5048499703407288,709453301,0.0,0.0,XRP-USD
2023-09-09 00:00:00+00:00,0.5048589706420898,0.5048589706420898,0.5020279884338379,0.5038549900054932,359744792,0.0,0.0,XRP-USD
2023-09-10 00:00:00+00:00,0.5038579702377319,0.5038830041885376,0.4954189956188202,0.49781399965286255,506251985,0.0,0.0,XRP-USD
2023-09-11 00:00:00+00:00,0.4977859854698181,0.49801498651504517,0.4670790135860443,0.474373996257782,1280910602,0.0,0.0,XRP-USD
2023-09-12 00:00:00+00:00,0.474388986825943,0.48482999205589294,0.4707520008087158,0.4807380139827728,1026076357,0.0,0.0,XRP-USD
2023-09-13 00:00:00+00:00,0.4807569980621338,0.48678699135780334,0.47493401169776917,0.48377498984336853,899389429,0.0,0.0,XRP-USD
2023-09-14 00:00:00+00:00,0.48376700282096863,0.49311500787734985,0.48065099120140076,0.48945701122283936,783751989,0.0,0.0,XRP-USD
2023-09-15 00:00:00+00:00,0.4894680082798004,0.5050740242004395,0.48897698521614075,0.5008749961853027,951792585,0.0,0.0,XRP-USD
2023-09-16 00:00:00+00:00,0.5008490085601807,0.503167986869812,0.49884501099586487,0.49987998604774475,517370943,0.0,0.0,XRP-USD
2023-09-17 00:00:00+00:00,0.499906986951828,0.5003719925880432,0.49202200770378113,0.4930410087108612,500486648,0.0,0.0,XRP-USD
2023-09-18 00:00:00+00:00,0.49302899837493896,0.5066319704055786,0.4895470142364502,0.5032029747962952,955363038,0.0,0.0,XRP-USD
2023-09-19 00:00:00+00:00,0.5031870007514954,0.5159749984741211,0.5018370151519775,0.5141509771347046,981191150,0.0,0.0,XRP-USD
2023-09-20 00:00:00+00:00,0.5141329765319824,0.5242660045623779,0.5103909969329834,0.5213549733161926,1081193591,0.0,0.0,XRP-USD
2023-09-21 00:00:00+00:00,0.5213580131530762,0.5213580131530762,0.5020229816436768,0.5071790218353271,1120291947,0.0,0.0,XRP-USD
2023-09-22 00:00:00+00:00,0.5071939826011658,0.5161809921264648,0.5056089758872986,0.5125100016593933,712954688,0.0,0.0,XRP-USD
2023-09-23 00:00:00+00:00,0.5124980211257935,0.5135189890861511,0.5068860054016113,0.5080339908599854,382427235,0.0,0.0,XRP-USD
2023-09-24 00:00:00+00:00,0.5080159902572632,0.5113170146942139,0.5014330148696899,0.5023880004882812,404611925,0.0,0.0,XRP-USD
2023-09-25 00:00:00+00:00,0.5023869872093201,0.5064690113067627,0.4925830066204071,0.5054609775543213,852958013,0.0,0.0,XRP-USD
2023-09-26 00:00:00+00:00,0.5054550170898438,0.5066549777984619,0.4988040030002594,0.5017079710960388,782380755,0.0,0.0,XRP-USD
2023-09-27 00:00:00+00:00,0.5017039775848389,0.5064759850502014,0.4973739981651306,0.4995970129966736,748882159,0.0,0.0,XRP-USD
2023-09-28 00:00:00+00:00,0.4995900094509125,0.5095250010490417,0.495606005191803,0.5095250010490417,786510398,0.0,0.0,XRP-USD
2023-09-29 00:00:00+00:00,0.5095369815826416,0.5454570055007935,0.5068169832229614,0.5217189788818359,1721538761,0.0,0.0,XRP-USD
2023-09-30 00:00:00+00:00,0.5216889977455139,0.5216889977455139,0.5152069926261902,0.515404999256134,544604664,0.0,0.0,XRP-USD
2023-10-01 00:00:00+00:00,0.5153679847717285,0.5252199769020081,0.51494300365448,0.5242040157318115,549430554,0.0,0.0,XRP-USD
2023-10-02 00:00:00+00:00,0.5242040157318115,0.5255429744720459,0.5109900236129761,0.51283198595047,946645872,0.0,0.0,XRP-USD
2023-10-03 00:00:00+00:00,0.5128120183944702,0.5449010133743286,0.5074650049209595,0.5383870005607605,1206543606,0.0,0.0,XRP-USD
2023-10-04 00:00:00+00:00,0.5384039878845215,0.5410130023956299,0.5232620239257812,0.5329310297966003,1467518350,0.0,0.0,XRP-USD
2023-10-05 00:00:00+00:00,0.5329570174217224,0.5329570174217224,0.5188279747962952,0.5233659744262695,823945282,0.0,0.0,XRP-USD
2023-10-06 00:00:00+00:00,0.5233539938926697,0.529079020023346,0.5184940099716187,0.5261930227279663,684500790,0.0,0.0,XRP-USD
2023-10-07 00:00:00+00:00,0.5261899828910828,0.5261899828910828,0.5208330154418945,0.5219060182571411,321512118,0.0,0.0,XRP-USD
2023-10-08 00:00:00+00:00,0.5218790173530579,0.5235400199890137,0.5172640085220337,0.5179610252380371,356449311,0.0,0.0,XRP-USD
2023-10-09 00:00:00+00:00,0.517973005771637,0.5197669863700867,0.49529099464416504,0.5032269954681396,989847649,0.0,0.0,XRP-USD
2023-10-10 00:00:00+00:00,0.5032560229301453,0.5032560229301453,0.4932970106601715,0.497435986995697,670612869,0.0,0.0,XRP-USD
2023-10-11 00:00:00+00:00,0.49737900495529175,0.49779099225997925,0.48085999488830566,0.48883798718452454,794253917,0.0,0.0,XRP-USD
2023-10-12 00:00:00+00:00,0.48879799246788025,0.4888570010662079,0.4756369888782501,0.48304998874664307,812745907,0.0,0.0,XRP-USD
2023-10-13 00:00:00+00:00,0.4830490052700043,0.4897890090942383,0.4793410003185272,0.48569899797439575,696915013,0.0,0.0,XRP-USD
2023-10-14 00:00:00+00:00,0.48568999767303467,0.4879800081253052,0.48397400975227356,0.4867750108242035,357321203,0.0,0.0,XRP-USD
2023-10-15 00:00:00+00:00,0.4867730140686035,0.4899919927120209,0.4856649935245514,0.4878459870815277,385469444,0.0,0.0,XRP-USD
2023-10-16 00:00:00+00:00,0.4878380000591278,0.5054579973220825,0.48615700006484985,0.49797698855400085,1082594336,0.0,0.0,XRP-USD
2023-10-17 00:00:00+00:00,0.497981995344162,0.4981380105018616,0.48860499262809753,0.49169400334358215,773438395,0.0,0.0,XRP-USD
2023-10-18 00:00:00+00:00,0.49170398712158203,0.4922049939632416,0.48742198944091797,0.4883190095424652,734621817,0.0,0.0,XRP-USD
2023-10-19 00:00:00+00:00,0.4883120059967041,0.5224959850311279,0.4786680042743683,0.52012699842453,1385006018,0.0,0.0,XRP-USD
2023-10-20 00:00:00+00:00,0.5200780034065247,0.5291029810905457,0.510004997253418,0.5160040259361267,1369774008,0.0,0.0,XRP-USD
2023-10-21 00:00:00+00:00,0.5159900188446045,0.5294820070266724,0.5123289823532104,0.5212429761886597,656496071,0.0,0.0,XRP-USD
2023-10-22 00:00:00+00:00,0.5211979746818542,0.5238490104675293,0.5160009860992432,0.5224869847297668,556378450,0.0,0.0,XRP-USD
2023-10-23 00:00:00+00:00,0.5235980153083801,0.5505380034446716,0.5218260288238525,0.5468699932098389,1699115599,0.0,0.0,XRP-USD
2023-10-24 00:00:00+00:00,0.5468930006027222,0.5829730033874512,0.5374550223350525,0.5585319995880127,2705905445,0.0,0.0,XRP-USD
2023-10-25 00:00:00+00:00,0.5586199760437012,0.5623769760131836,0.5422379970550537,0.5553060173988342,1396455738,0.0,0.0,XRP-USD
2023-10-26 00:00:00+00:00,0.5553529858589172,0.5667750239372253,0.5445520281791687,0.5536829829216003,1401251370,0.0,0.0,XRP-USD
2023-10-27 00:00:00+00:00,0.5536850094795227,0.5575659871101379,0.5394780039787292,0.5461069941520691,1048891335,0.0,0.0,XRP-USD
2023-10-28 00:00:00+00:00,0.5457149744033813,0.550046980381012,0.5416520237922668,0.5453910231590271,566792583,0.0,0.0,XRP-USD
2023-10-29 00:00:00+00:00,0.5453720092773438,0.5609059929847717,0.5421860218048096,0.5563939809799194,655356620,0.0,0.0,XRP-USD
2023-10-30 00:00:00+00:00,0.5563899874687195,0.583204984664917,0.5505980253219604,0.5789440274238586,1527609944,0.0,0.0,XRP-USD
2023-10-31 00:00:00+00:00,0.5789279937744141,0.6127369999885559,0.5664929747581482,0.6002820134162903,2218043567,0.0,0.0,XRP-USD
2023-11-01 00:00:00+00:00,0.6002950072288513,0.6159060001373291,0.5822619795799255,0.6095380187034607,1779920317,0.0,0.0,XRP-USD
2023-11-02 00:00:00+00:00,0.6095439791679382,0.6241059899330139,0.5932300090789795,0.6064389944076538,1826715430,0.0,0.0,XRP-USD
2023-11-03 00:00:00+00:00,0.6063860058784485,0.6152380108833313,0.5939189791679382,0.6130020022392273,1403532406,0.0,0.0,XRP-USD
2023-11-04 00:00:00+00:00,0.6130399703979492,0.6180210113525391,0.6101379990577698,0.6161839962005615,811373229,0.0,0.0,XRP-USD
2023-11-05 00:00:00+00:00,0.6161800026893616,0.6611469984054565,0.6152909994125366,0.6611469984054565,1923304412,0.0,0.0,XRP-USD
2023-11-06 00:00:00+00:00,0.661126971244812,0.7298719882965088,0.660660982131958,0.715516984462738,3293503683,0.0,0.0,XRP-USD
2023-11-07 00:00:00+00:00,0.7155050039291382,0.7155050039291382,0.6576589941978455,0.6864020228385925,2813667010,0.0,0.0,XRP-USD
2023-11-08 00:00:00+00:00,0.6863200068473816,0.6968960165977478,0.6740289926528931,0.6880760192871094,1770450557,0.0,0.0,XRP-USD
2023-11-09 00:00:00+00:00,0.688031017780304,0.7043129801750183,0.6463189721107483,0.6674749851226807,3292007279,0.0,0.0,XRP-USD
2023-11-10 00:00:00+00:00,0.6676030158996582,0.6705390214920044,0.643110990524292,0.6605749726295471,2009821437,0.0,0.0,XRP-USD
2023-11-11 00:00:00+00:00,0.6605600118637085,0.680741012096405,0.6443160176277161,0.6627349853515625,1754960201,0.0,0.0,XRP-USD
2023-11-12 00:00:00+00:00,0.6627479791641235,0.6704530119895935,0.6503880023956299,0.6615359783172607,988542527,0.0,0.0,XRP-USD
2023-11-13 00:00:00+00:00,0.6615980267524719,0.740568995475769,0.6451879739761353,0.6715239882469177,3089036403,0.0,0.0,XRP-USD
2023-11-14 00:00:00+00:00,0.6714940071105957,0.6714940071105957,0.6076170206069946,0.6296730041503906,2298949026,0.0,0.0,XRP-USD
2023-11-15 00:00:00+00:00,0.629725992679596,0.6501539945602417,0.6265640258789062,0.6496480107307434,1441133011,0.0,0.0,XRP-USD
2023-11-16 00:00:00+00:00,0.6496090292930603,0.652059018611908,0.6074169874191284,0.61216801404953,1756409884,0.0,0.0,XRP-USD
2023-11-17 00:00:00+00:00,0.6121990084648132,0.6238399744033813,0.5899869799613953,0.6137170195579529,1462505199,0.0,0.0,XRP-USD
2023-11-18 00:00:00+00:00,0.6137380003929138,0.6144880056381226,0.5933169722557068,0.6111890077590942,836754904,0.0,0.0,XRP-USD
2023-11-19 00:00:00+00:00,0.6111869812011719,0.6287199854850769,0.6030430197715759,0.627498984336853,960738459,0.0,0.0,XRP-USD
2023-11-20 00:00:00+00:00,0.6274200081825256,0.627888023853302,0.6122310161590576,0.6128420233726501,1151372006,0.0,0.0,XRP-USD
2023-11-21 00:00:00+00:00,0.6128339767456055,0.6178200244903564,0.5792890191078186,0.5804619789123535,1664786743,0.0,0.0,XRP-USD
2023-11-22 00:00:00+00:00,0.5804430246353149,0.6151120066642761,0.5794370174407959,0.6118990182876587,1332443782,0.0,0.0,XRP-USD
2023-11-23 00:00:00+00:00,0.6118599772453308,0.6227570176124573,0.6073259711265564,0.6202419996261597,1233580691,0.0,0.0,XRP-USD
2023-11-24 00:00:00+00:00,0.6202499866485596,0.6252779960632324,0.6175259947776794,0.6218810081481934,1220784875,0.0,0.0,XRP-USD
2023-11-25 00:00:00+00:00,0.6218580007553101,0.6234750151634216,0.6169270277023315,0.6234440207481384,604505841,0.0,0.0,XRP-USD
2023-11-26 00:00:00+00:00,0.6234520077705383,0.6355940103530884,0.6124240159988403,0.6168190240859985,1126158902,0.0,0.0,XRP-USD
2023-11-28 00:00:00+00:00,0.6041396856307983,0.6050342321395874,0.6033675670623779,0.6035695672035217,1155657472,0.0,0.0,XRP-USD
